Nombre de usuario,Usuario,Fecha,Texto
Lucía Mérida,@MeridaLuci,2020-11-03T04:47:07.000Z,Teoría conspirativa: #YoNoMeVacuno
Carolita,@tutopia2013,2020-11-03T04:47:05.000Z,"Definitivamente están convencidos de que somos muy mansos, o muy ignorantes o muy boludos.  #YoNoMeVacuno"
Nicolás,@RicardoMiDios,2020-11-03T04:47:03.000Z,TE extraño MEMEN... #YoNoMeVacuno
Leandro,@Leandro79226994,2020-11-03T04:46:16.000Z,"La vacuna: la de oxford mato a uno en Brasil, estando en fase 3
Y la de Rusia ni la fase 2 término #YoNoMeVacuno"
Fausto6666,@Asdrubal777771,2020-11-03T04:45:50.000Z,Si el presidente no se vacuna #YoNoMeVacuno
Avril,@Luquintero3_,2020-11-03T04:45:18.000Z,"La gente que está a favor del #YoNoMeVacuno , tan mal de la cabeza están? Por los justificativos, digo"
𝕯𝖞𝖑𝖆𝖓,@dylanpizarrook,2020-11-03T04:44:27.000Z,#YoNoMeVacuno  wtf antes lloraban por una cura ahora que puede haber una la rechazan jajja estas personas deben ser las mismas que se bañan una vez por semana mangas de giles
Nicolás,@RicardoMiDios,2020-11-03T04:43:07.000Z,"#YoNoMeVacuno Me parece perfecto, gorilas, no se vacunen, así  se van a extinguir como los dinosaurios..... es el primer y más grande aporte que le van a brindar a nuestra patria y a toda la humanidad..........."
Sebastián,@Sebastian81ok,2020-11-03T04:42:54.000Z,"Escuchen una cosita, la vacuna se la pusimos en octubre del año pasado y repetimos este octubre. #YoNoMeVacuno"
Lady AMANDA,@LadyAMA01091892,2020-11-03T04:40:17.000Z,"#YoNoMeVacuno . dicen que compraron 25 millones de vacunas Rusas. pues que se la pongan ellos, en mi caso ni loca me vacuno con vaya a saber que cosa."
リリス,@LilithRiot,2020-11-03T04:35:00.000Z,Por las dudas #YoNoMeVacuno
Heinze Mexicano,@HeinzeMexicano,2020-11-03T04:33:41.000Z,"Estos boludos se creen que van a vacunar a toda la población 
 No entienden nada los globitos  #YoNoMeVacuno"
chocolatitocute,@Marcos26915190,2020-11-03T04:33:29.000Z,"Aver....si no querés vacunarte, anda a qué te vacune un perro, toro o caballo (te damos a elección), pero tenés que vacunarte igual. Los demás no tienen porqué aguantarte porque vos te crees revolucionario.

#YoNoMeVacuno"
Cexa,@Cexagono,2020-11-03T04:33:06.000Z,"La gente que dice: #YoNoMeVacuno se puede ir bien a la recalcada concha de su hermana , anda, sali afuera y morite por Coronavirus si queres, a nadie le va a importar"
argtrends,@argtrends,2020-11-03T04:33:00.000Z,"De esto se habla en Argentina:
1) #117Newells
2) Fede Bal
3) #YoNoMeVacuno"
,@MarF____,2020-11-03T04:30:14.000Z,"Pregunten antes a los rusos si vacunan en su pais ....... 

Ahí es la desconfianza bólidos. 

No nos pueden obligar, el que quiere lo hace y punto pero obligarnos NO

 #YoNoMeVacuno"
[S] Netochka Nezvanova,@NetNezva,2020-11-03T04:28:49.000Z,"— ¿Maa! ¿cómo se dice ""soy un boludo"" en twitterés?
—#YoNoMeVacuno"
Huevo,@Carcalmancho,2020-11-03T04:28:02.000Z,"Pensé que era porque la vacuna se compró sin que haya pasado por la ANMAT,pero puro discurso paranoico y político nomás leo #YoNoMeVacuno"
MDC,@mrc_cbr,2020-11-03T04:27:54.000Z,#YoNoMeVacuno a ustedes los vacunan manga de topus les encata golososssss
Dieleone,@muyleone,2020-11-03T04:26:51.000Z,#YoNoMeVacuno  Que ganas de ver a Lilita vacunada jajaj
Lucho_lml,@FachoConFacha12,2020-11-03T04:26:00.000Z,"#YoNoMeVacuno , no me pienso dar ninguna vacuna que no sea probada antes en los politicos, por un virus creado por chinos nazis. OCCIDENTE VA A VENCER. #ArgentinaSupportsTrump"
,@MarF____,2020-11-03T04:25:03.000Z,Y Si se vacuna el presidente primero ???#YoNoMeVacuno
trinomio2Perfecto,@T2Perfecto,2020-11-03T04:24:25.000Z,"#YoNoMeVacuno osea me quieren obligar a vacunarse? Y la autonomía del paciente? Yo no me vacuno porque no quiero, prefiero pasar el covid y punto, ya que ninguna vacuna que se haga en menos de 2 años tiene mucha fiabilidad"
SSN20,@KSSN20,2020-11-03T04:23:02.000Z,"#YoNoMeVacuno 
@mauriciomacri
 debería aprovechar el desastre que armó el peronismo y ponerse una vacuna de los yankees en la tv, sólo para molestar al capitán bigote."
HummelD,@HummyD_,2020-11-03T04:22:45.000Z,"Entre al #YoNoMeVacuno y solo tengo q decir q en verdad se nota, vacunen a sus hijes gente"
Cristian,@Shadycris_313,2020-11-03T04:22:19.000Z,"Prefiero morirme mil veces de COVID que ponerme esa extraña vacuna rusa que no se sabe si tiene otros efectos u otros propositos oscuros, NO NOS VAN A OBLIGAR #YoNoMeVacuno"
ME MUDO,@folkokisnthere,2020-11-03T04:22:10.000Z,"#YoNoMeVacuno Argentina, perdón, pero no tenes futuro con gente así. Termino de estudiar, y me voy a la re concha de su madre. Si me tengo q prostituir para pagarme el viaje lo consideraré, pero me las tomo."
Milya,@yamil150,2020-11-03T04:21:29.000Z,"Un presidente de verdad, (aunque sea mentira), tendría que decir: Voy a ser el primer Argentino en probar la vacuna. #YoNoMeVacuno"
Abraham,@AbrahamGamboa96,2020-11-03T04:20:53.000Z,"Ni loco me dejó vacunar con vacunas que no fueron probadas más de 1 años un alos y medio, menos con la vacuna rusa #YoNoMeVacuno"
Peter,@Peter0303456,2020-11-03T04:20:35.000Z,"Si después de vacunarte con la Rusa te crece una oreja en la espalda , jodete !#YoNoMeVacuno"
LIBERTAD,@LIBERTADOR911,2020-11-03T04:17:08.000Z,#YoNoMeVacuno con ninguna hasta que no pase fase 3.
Stella Maris,@ProfStellaMaris,2020-11-03T04:16:33.000Z,"#YoNoMeVacuno , ¿es casual que todo esto salte solo 2 dias después de la aprobación de la ley de blindaje y confidencialidad de las vacunas? ¿Dònde estaban los medios? Se les avisó y nadie prestó atención #BastaBaby 
@todonoticias
 @canal26noticias
  @vivicanosaok
 @CanalnueveOK"
Anibal Saavedra,@saavibal,2020-11-03T04:15:41.000Z,Los #YoNoMeVacuno terminan dandole la razón a Darwin.
sany,@sanyPrem,2020-11-03T04:15:24.000Z,"#YoNoMeVacuno 
#CristinaPrimero y todos los del gobierno después!!!"
Carla,@Carla_A_,2020-11-03T04:15:23.000Z,"Como enfermera de vacunación no puedo creer que #YoNoMeVacuno sea tendencia.
 Seguramente esta gente desarrolle la inmunidad de rebaño , por gente responsable que "" si se vacunó "". Que ironía."
Marco Aquino,@marcofaquino,2020-11-03T04:15:02.000Z,"PRETENDEN QUE NOS APLIQUEMOS UNA VACUNA SIN QUE ESTE PROBADA SU EFECTIVIDAD, ELABORADA EN UN PAÍS AUTORITARIO, MAFIOSO, CORRUPTO, ABSOLUTAMENTE DESACREDITADO EN EL MUNDO, RESPONSABLE DE ATENTADOS A OPOSITORES CON VENENO.
#YoNoMeVacuno"
Oveja,@Nicogitel,2020-11-03T04:14:51.000Z,"#YoNoMeVacuno no me sorprende , si los ves en los bares de a diez sin barbijo , ni distanciamiento."
Ashe,@nai_24,2020-11-03T04:14:28.000Z,"#YoNoMeVacuno Yo si papa, venga"
Azul Prado,@AzulPra,2020-11-03T04:14:13.000Z,"#YoNoMeVacuno La vacunación compulsiva es un acto criminal.
No dejemos que nos traten como ganado, sin voluntad ni decisión."
Juampi,@Juampicica,2020-11-03T04:14:03.000Z,#YoNoMeVacuno hasta poder acceder a algo que esté aprobado por Oxford.
Maria,@AlexEscalada3,2020-11-03T04:14:00.000Z,No no...#YoNoMeVacuno
Fiona Lion,@lion_fiona,2020-11-03T04:13:39.000Z,#YoNoMeVacuno mejor tomo cloro 
nosecomoponeracaenminombre,@MatiasF73160110,2020-11-03T04:13:30.000Z,#YoNoMeVacuno TODO ES CULPA DEL SISTEMA ARGENTINO DE LOS K
Horror,@eliasmotionless,2020-11-03T04:12:05.000Z,"#YoNoMeVacuno que lindo que sea tendencia, me re sumo obvio"
Pitersans,@Piter_Sans,2020-11-03T04:10:59.000Z,"No sé de que me sorprendo!
 hay cada bolude antivacuna (o no) que tuitea #YoNoMeVacuno por mas que sepa que le salva la vida propia y ajena... su odio puede mas que su sentido común.
Oh sí #VacunaRusa ven a mí!"
federico,@fedechicho83,2020-11-03T04:09:02.000Z,Por favor primero vacunen a los políticos que están en la difícil tarea de poner al país de pie....#YoNoMeVacuno
Pablo.Rodriguez,@pablo_rodri73,2020-11-03T04:08:12.000Z,Quieren que nos vacunemos con una vacuna que no está certificada por ningún organismo medianamente decente. #YoNoMeVacuno
Tomas Sanchez,@Tomas_Sanchez26,2020-11-03T04:08:08.000Z,#YoNoMeVacuno ya los vacuno Cristina el 27 de octubre
GabrielaAgilda,@GabrielaAgilda,2020-11-03T04:07:15.000Z,"#YoNoMeVacuno Una vacuna ¡rusa! comprada entre gallos y medianoche, en una ""operación secreta"", por un gobierno ¡kirchnerista! Las que sobren después de haberse vacunado el gabinete en pleno y los lúmpenes que los votaron, véndanlas en La Salada. ATORRANTES."
Gera,@GeraRausch,2020-11-03T04:06:48.000Z,"Cómo no indignarse con la compra de la vacuna rusa que está en fase 3, no como las demás que ya compramos que no son rusas pero están en fase 3 #YoNoMeVacuno"
GASTON,@GAT_77,2020-11-03T04:06:41.000Z,#YoNoMeVacuno hasta después de 3 años. para saber como viene la calidad 
𝕣𝕚𝕔𝕙,@richzunino,2020-11-03T04:06:03.000Z,"Marta, sos la número 1...
Marta, cuando pueda te vacuno... 

 #YoNoMeVacuno"
Drewiend,@BraianAgraOk,2020-11-03T04:05:57.000Z,#YoNoMeVacuno y #ArgentinaSupportsTrump son trending topic... hace falta que diga algo más? la puta madre que los parió a todos. Autodestrucción en su máximo esplendor
Gladius Legione,@GladiusLegione,2020-11-03T04:05:46.000Z,"Yo si me voy a vacunar cuando se apruebe una vacuna, pero #YoNoMeVacuno solo puede ser tendencia por culpa de medios q informan mal y x políticos inútiles q hacen todo peor, q lograron q se multipliquen los antivacunas como si fueran un virus.
La nueva pandemia, y no hay vacuna."
Conspiranoica,@Conspiranoica,2020-11-03T04:05:37.000Z,"#YoNoMeVacuno Desde los medios de comunicación masivos insistían con que la vacuna era la única solución al Covid.
La vacuna es algo que imponen los medios, no la gente.
La gente quiere que se acabe el confinamiento."
King of Peronia,@PeroniaRepublic,2020-11-03T04:05:29.000Z,"Ya dejaron morir a 31.000 y ahora nos quieren vacunar, porque hicieron un negocio con Putin. 
No voy a ser un cobayo. 

#YoNoMeVacuno"
Calita,@Santicala22,2020-11-03T04:05:02.000Z,Lo bueno del #YoNoMeVacuno es que vamos a tener mas dosis para la gente CON DOS DEDOS DE FRENTE.
ANA,@manita4004,2020-11-03T04:04:33.000Z,Que se vacunen los k y vemos si dentro de unos años nos vacunamos #YoNoMeVacuno
"M
ᴸᶦᶠᵉ ᵍᵒᵉˢ ᵒⁿ",@ly_withlove,2020-11-03T04:04:27.000Z,"Me siento honrada al saber que al menos Argentina fue tomada en cuenta para que hagan experimentos con las personas 
#YoNoMeVacuno"
ᴠᴀʟᴇɴᴛɪɴᴀ,@ValenBravoL2,2020-11-03T04:04:11.000Z,grax pero ni en pedo #YoNoMeVacuno
Bujones? desapareció como Racing,@AkaBujones,2020-11-03T04:00:28.000Z,#YoNoMeVacuno porque mis anticuerpos son de un semi-dios 
Clonazupam,@Clonazupam,2020-11-03T04:00:21.000Z,#YoNoMeVacuno es tendencia jujuuu llegaron los pelotudos de turno que creen que nos inyectan microchips y que el nuevo orden mundial etcetc
Fede,@FedeBlas,2020-11-03T03:58:17.000Z,#TinelliCuloRoto #yoNoMeVacuno #MAGA #KAG son los hashtags del dia.
lalolovello,@lalolovello,2020-11-03T03:58:16.000Z,Si la única vacuna que van a aplicar en el pais es la #SputnikV #YoNoMeVacuno
Fran,@frankonig7,2020-11-03T03:58:09.000Z,"Solamente porque me da por la pija que quien obligar a todos. Que la gente haga lo que quiera, mientras vos estés vacunado no importa el resto #YoNoMeVacuno"
Gaston_de_P,@gaston_de_pe,2020-11-03T03:56:22.000Z,"Un mundo con menos pelotudos 
#YoNoMeVacuno"
Martin,@El_Lo_bo,2020-11-03T03:56:02.000Z,"Los de #Yonomevacuno me hacen acordar a mí hermano cuando tenía 5: Pedía leche, la traían, lloraba por qué estaba fría. Se la calentaban, lloraba por qué estaba muy caliente...
Son nenes de 5 años llorando constantemente! #dejendellorar"
Flor,@florcitagz,2020-11-03T03:54:39.000Z,"Quiero ver a 
@alferdez
 en filita vacunandose con la porota y Ginés bajo escribano si es necesario antes que eso #YoNoMeVacuno"
BaT,@unazurdita,2020-11-03T03:54:38.000Z,"#YoNoMeVacuno jajajaja esperaron casi un año la vacuna y ahora no la quieren 
 les amo!"
100%K,@joseluismete,2020-11-03T03:54:30.000Z,#YoNoMeVacuno tranquilo #MacriNosVaculo y tubo efecto secundario 100 años de deuda .
Ismanjewame,@ismanjewame,2020-11-03T03:53:51.000Z,que golazo seria que todos los peronistas se vacunen en una de esas quedan estériles y nuestro pais tiene futuro #YoNoMeVacuno
#DIOSPROTEGENOS!!!!,@SilviaAquino1,2020-11-03T03:53:05.000Z,"#YoNoMeVacuno 
@PatoBullrich
  @mauriciomacri
 @WolffWaldo
 ESPERO QUÉ SI EL GOBIERNO PRETENDE OBLIGARNOS A APLICAR UNA VACUNA CON ENORMES POSIBILIDADES DE PROVOCAR DAÑOS GRAVES,YA Q NI SE COMPLETÓ FASE 2 , USTEDES HAGAN UN AMPARO COLECTIVO,ES CRIMINAL LO Q PRETENDEN HACER!"
carlos,@carlitoous1,2020-11-03T03:51:19.000Z,#YoNoMeVacuno y a mí qué me importa sino te vacunas!
Sputnik_V_Arg,@ArgSputnik,2020-11-03T03:50:32.000Z,"Qué ganas de estar en la sangre de Maduro 

#YoNoMeVacuno"
ItzKhainFX,@ItzKhainFX,2020-11-03T03:50:31.000Z,"Perdon pero me volvere anti vacuna, ni en pedo me vacuno con la supuesta ""cura"" no quiero que me de el efecto secundario de ser una feminazi que se la pasa funando a todos #YoNoMeVacuno"
#DIOSPROTEGENOS!!!!,@SilviaAquino1,2020-11-03T03:47:24.000Z,"#YoNoMeVacuno CDO LA VACUNA SÓLO SE PROBÓ EN 72 PERSONAS EN RUSIA,NO APROBÓ FASE 3 , NO ES APTA P MENORES DE 18 Y MAYORES DE 60, NINGÚN MÉDICO LA RECOMIENDA Y VOS 
@alferdez
  PRETENDES Q LOS ARGENTINOS SEAN LOS COBAYOS DE LOS RUSOS?VOS CREES DE VERDAD Q SOMOS IDIOTAS NO?"
Miguel Matallana,@MiguelMatallan7,2020-11-03T03:46:58.000Z,No se vacunen!!! Asi queda dosis para el resto!!! Igual los que no se quieren vacunar son 100 gorilas!!!!!#YoNoMeVacuno
100%K,@joseluismete,2020-11-03T03:46:51.000Z,#YoNoMeVacuno Tranquilos Gorilas no compramos de más.
Sofi Fraire,@SofiFrairePolac,2020-11-03T03:46:48.000Z,Qué es esa pelotudes de #YoNoMeVacuno? Por favor.
Elizabeth Márquez,@DocEliMarquez,2020-11-03T03:46:05.000Z,"Pasó Hitler y dijo que se pasaron de nazis #YoNoMeVacuno
#AmparazoNacional"
Flor,@florcitagz,2020-11-03T03:45:49.000Z,"Quieren hacer una vacuna obligatoria cuando no cumplió ni la fase 3  y encima personal de salud primero #YoNoMeVacuno que se vacune tu vice 
@alferdez
."
Fotóxico,@fotoxico,2020-11-03T03:45:45.000Z,"lo que más me causa gracia de los #YoNoMeVacuno es que creen que Putin, o los rusos, son comunistas"
Alberto goes TUCU TUCU,@faltoESI,2020-11-03T03:44:50.000Z,"#YoNoMeVacuno que la chupen, que se la ponga TODA la casta política primero y ahí vemos."
100%K,@joseluismete,2020-11-03T03:44:47.000Z,#YoNoMeVacuno donde estás Mamerto? No te escapes la justicia te busca..... #TeQuiereVacunar #Justicia44VictimasDelMacrismo
Den,@deniriumvitae,2020-11-03T03:44:22.000Z,vacunas fase 3?  #YoNoMeVacuno y el #8NTodosAlaCalle
BaudinaVanDerkerkhof,@Baudinavanderk,2020-11-03T03:44:07.000Z,#YoNoMeVacuno..este tweet  mio era obvio
Sputnik_V_Arg,@ArgSputnik,2020-11-03T03:43:59.000Z,"Quiero que el presi argentino sea el primero en probarme. Si fallo no me importa 

#YoNoMeVacuno"
KAKO,@termidorpapi_,2020-11-03T03:43:29.000Z,#YoNoMeVacuno ALLÁ
,@PinguinoAnti,2020-11-03T03:43:17.000Z,"Paso con Spadone y la leche adulterada, y ahora va a pasar otra vez con la Sputnik V.

#YoNoMeVacuno"
Dani Santu,@dansantu,2020-11-03T03:43:00.000Z,"Hacen hashtag el #YoNoMeVacuno, y es lógico. No quieren recibir la rusa, a ellos les copa la mamerta."
Urso Jair BolsoDios,@UrsoBolsonaro,2020-11-03T03:41:20.000Z,"Seamos solidarios 
Yo donó mi vacuna a Viky Donda 
#Solidaridad #YoNoMeVacuno"
Florencia FleuR,@FleurFlorencia,2020-11-03T03:41:09.000Z,#Yonomevacuno Ni lo sueñen! Si luego de vacunarme contra la gripe por dos años consecutivos me salió una úlcera uterina no quiero imaginar con la porquería que van a sacar para el COVID!!!
Sputnik_V_Arg,@ArgSputnik,2020-11-03T03:41:01.000Z,"Hola! soy la vacuna que viene a salvarte del COVID. Próximamente en los peores brazos y nalgas del país

#YoNoMeVacuno"
Florencia FleuR,@FleurFlorencia,2020-11-03T03:40:19.000Z,#Yonomevacuno Ni lo sueñen!
Néstor,@Nestorelabogado,2020-11-03T03:40:19.000Z,Que se vacunen los Kirschneristas ! Que vacunen a La Matanza y a los que votaron a Alberto #YoNoMeVacuno
Emanuel David,@Emanuel02106903,2020-11-03T03:40:13.000Z,"#YoNoMeVacuno
Que se vacunen primero los kirchneristas,los de la campora,la izquierda,las aborteras,el colectivo de aKtrices,los periodistas asalariados,los sindicalistas y los usurpadores.
Despues nosotros,los que pagamos impuestos y mantenemos a este pais de pie (por ahora)..."
manuela,@manuela04108962,2020-11-03T03:39:52.000Z,#YoNoMeVacuno QUE SE VACUNA PRIMERO TODOS DEL GOBIERNO Y EL CONGOURBANO
Pau K,@pikitin15,2020-11-03T03:39:23.000Z,"Las 25 millones de vacunas cubre el %57 de lo que votamos a Alberto y Cris??....listo...lo demás, tendrán la oportunidad de elegir. Tranquilos. Seguro que lo que sobre lo donamos. 
#Alberto #Argentina #Putin
#YoNoMeVacuno "
NO VOTO K PORQUE...,@no_al_peronismo,2020-11-03T03:39:21.000Z,"Razón #112: Por decir que estamos mejor que Canadá y Australia.

Trump Central EL PELO Charlotte Rusia La Claudia Morro Leticia ivana nadal Ivana Nadal sofi Rocio Sputnik V Damian Fede Bal #YoNoMeVacuno Gamba Baby Yoda Ojeda #Cantando2020 Marengo #117Newells Iliana #FuerzaDiego"
MAGARRAGA,@MAGARRAGAP,2020-11-03T03:38:42.000Z,"#YoNoMeVacuno. Quiero ver a todos los albertistas, ginecistas y cristinistas haciendo cola para darse la vacuna rusa!"
Pab,@ActuallyImPablo,2020-11-03T03:37:52.000Z,"#YoNoMeVacuno Cuando tocaba darse la vacuna de la gripe al ciudadano le dieron mierda y ellos se dieron la mejor, con nuestro dinero, no me quiero imaginar que harán con la del covid..."
Homércules,@In_the_Ofice,2020-11-03T03:37:06.000Z,#YoNoMeVacuno porque el sexo debe ser consentido.
Cris,@blueandwhite,2020-11-03T03:35:57.000Z,"solo saben crear desconfianza 
quién puede creerles ?
nada hicieron bien en esta pandemia, por que habrían de hacerlo con la vacuna ? #covid
#Vacunarusa 
#YoNoMeVacuno"
Ricardo Gervais,@ricardo_gervais,2020-11-03T03:35:52.000Z,"No nos olvidemos que hoy los Macristas y sus trolls están posicionando el #YoNoMeVacuno para perjudicar al gobierno. Los mismos que no se cuidan, los que abren la grita siempre, los soberbios anticuarentena ahora son anitivacunas. No nos olvidemos de ellos."
CClaudius,@CClaudius,2020-11-03T03:35:48.000Z,"Despotrican contra:
 Los planes pero cobran el IFE
 La gratuidad universitaria pero van a la pública
 Aerolíneas pero pidieron que los trajeran
 Cristina pero piden que hable
 El peronismo pero esperan el aguinaldo
 La vacuna ""Sputnik V"" pero #YoNoMeVacuno ?"
Alicia Mellado,@AliciaMellado2,2020-11-03T03:33:22.000Z,"#YoNoMeVacuno 
Porque no CONFÍO EN ESTE GOBIERNO, y creo que no van a traer la mejor y más segura de las vacunas!!, van a buscar el negociado!!! No me voy a exponer ni a mi familia
#YoNoMeVacuno"
Leo Bergamin,@bergamin_leo,2020-11-03T03:33:21.000Z,"Más de 7 meses encerrados, supeditando nuestra normalidad a la comercialización de una vacuna que no tiene ninguna garantía, seriedad ni sustento.
Nuestra ""estrategia"" se basó en esperar q los demás hagan algo, confiando en palabras ajenas.
Gobierno de ""científicos""
#YoNoMeVacuno"
lucila,@revluvtion,2020-11-03T03:33:12.000Z,"los de #YoNoMeVacuno podrían estar ahogándose y no aceptarían un salvavidas solo porque se los dio alguien con otra ideología, acaso piensan que una vacuna es capaz de meterles un chip? seguro son terraplanistas"
100% argento,@cienporcienarg,2020-11-03T03:33:02.000Z,#YoNoMeVacuno  pero conosco un grupo de politicos delincuentes corruptos chorros y que se aprobechan de la gente a los que podriamos pedirles que se vacunen  y despues vemos.
Viking,@Jonas1DTWFan,2020-11-03T03:32:55.000Z,"Los que participan del TT #YoNoMeVacuno , tienen un pedo mental. Ya está claro, que carecen de vida inteligente, pero con esto peor!"
Rebeldes_Liberales,@Rebelde_liberal,2020-11-03T03:32:43.000Z,"la bendición de presidente para vacunarse inmediatamente, para darle la seguridad a la poblacion de que todo es seguro y no hay nada de malo con la vacuna #YoNoMeVacuno"
JUST_JUACO,@lomitolover,2020-11-03T03:32:25.000Z,"Veo que en tendencias está #YoNoMeVacuno . Dios, espero que tengan una buena excusa y que no sean anti vacunas"
Melrose,@MelroseAle,2020-11-03T03:32:11.000Z,"#YoNoMeVacuno
#YoNoMeVacuno 
#YoNoMeVacuno 
#BastaBaby 
@alferdez
Quién sos para decidir sobre mi cuerpo???
 Yo decido si me vacuno o no!!"
JaWol,@Javifte,2020-11-03T03:31:55.000Z,"La opción B, era traer un Chamán que nos curaba con peyote, asi que no jodan más. Igual #YoNoMeVacuno ni mamado."
Ariel,@Ariel_lanus32,2020-11-03T03:31:26.000Z,#YoNoMeVacuno mejor más para nosotros.
Silvia Lopez,@Vacaflorcita,2020-11-03T03:31:12.000Z,"#YoNoMeVacuno que se vacunen los #GraciasAlberto , #kirchneristas, #LaEsperanzaRusa #Grabois #LaCampora #UsurpenACristina"
MARCOTE,@marcoteTP,2020-11-03T03:31:00.000Z,"#Micuerpomidecisión   
Que se vacunen los políticos #YoNoMeVacuno"
Alejandra Gonzalez,@alegago1506,2020-11-03T03:30:27.000Z,#YoNoMeVacuno con ninguna vacuna que compre este gobierno. Prefiero tener coronavirus a una muerte repentina.
Gurki Argenta,@ArgentaGurkha,2020-11-03T03:30:16.000Z,"#YoNoMeVacuno para eso ya está el gobierno kirchnerperonista que nos vacuna a diario
#ElPeorGobiernoDeLaHistoria"
Ana Sammartino,@AnillaSamm,2020-11-03T03:30:16.000Z,"Muchacho, cedo mi dosis a todos los senadores, diputados y asesores del gobierno. Al presidente, vice y ministros (en especial de salud y de seguridad).
#MiCuerpoMiDecision
#YoNoMeVacuno"
Cristy -,@cristy_gal,2020-11-03T03:26:54.000Z,"#YoNoMeVacuno Ni ebria, ni dormida , ni atada, ni secuestrada, ni pagada. Aca si rige el ""MI CUERPO , MI DECISION"" #ElPeorGobiernoDeLaHistoria"
DIAN,@diegoavalos85,2020-11-03T03:26:21.000Z,"De los creadores de.. trajimos  toneladas de pelotudeses que no servían de China (con música épica) y festejos por lograr un encuentro de zoom en el Senado..llega...vamo' a traer desde Rusia, 25 millones de dosis de una vacuna sin aprobar.
#YoNoMeVacuno #LaEsperanzaRusa"
Silvia G. Abagnato,@abagnato_silvia,2020-11-03T03:25:15.000Z,"#YoNoMeVacuno Vergüenza Argentina, el presidente va a comprar la vacuna rusa que no es segura para que la prueben en el país. Conejillos de indias."
Limón,@chanmila1,2020-11-03T03:24:58.000Z,#YoNoMeVacuno Me han ofrecido vacunarme pero no me parece justo que me vacune yo y no el 48%.
Miss Atomic Bomb,@MiliLubary,2020-11-03T03:24:49.000Z,#YoNoMeVacuno ni en pedo con la rusa! Me van a tener que llevar a la Mansión X después de que me apliquen la dósis. Raaaaajjjjjjeeeee.
Agustín Cap,@agustincap55,2020-11-03T03:24:48.000Z,"Nos van a usar de rata de laboratorio 
Que lo vacunen al enano comunista de Kicillof y al forro de grabois #YoNoMeVacuno"
RubiaDePeron,@andrea1981_ap,2020-11-03T03:24:45.000Z,"##YoNoMeVacuno Pará, vos me estás diciendo que los que son anticuarentena, los que no creen en el virus, están posteando que no van a vacunarse? Pero muchachos, contradicciones... Raro che"
Limón,@chanmila1,2020-11-03T03:24:45.000Z,#YoNoMeVacuno Me han ofrecido vacunarme pero no me parece justo que me vacune yo y no Alberto.
Mary Lepez,@EstherLepez,2020-11-03T03:24:29.000Z,"Cedoi dosis al presidente.
Hay que cuidarlo para que pueda cumplir todo lo que prometió.
Otra cosa me parece injusta #YoNoMeVacuno"
Gab,@Pastillazz,2020-11-03T03:22:59.000Z,los q ponen #YoNoMeVacuno???¿ bueno man no te vacunes y listo total a nadie le importa jakajjs
Martin Castillo Coach (ICF),@martin_standup,2020-11-03T03:21:42.000Z,"#YoNoMeVacuno , que se vacunen los políticos primero. Aunque sea esta vez, que sean ellos quien pongan el culo!!!"
Ana Londero,@AnaLondero15,2020-11-03T03:21:32.000Z,"que se vacunen los diPUTAdos y senadores, el presidente y la vice y toda la runfla de mafiosos que los acompaña!! lakras!!! fuera todos!! #YoNoMeVacuno  #ArgentinaSupportsTrump"
Agustín Díaz,@Loqueseviene2,2020-11-03T03:20:46.000Z,Que se vacune tu vieja #YoNoMeVacuno
Viviana sanchez,@VALECHI63,2020-11-03T03:20:25.000Z,"#YoNoMeVacuno estoy a favor de todas las vacunas!! Y de hecho mis hija tienen todasss y masas!! Pero jamás me vacunaria ,ni las vacunaria, para el Covid. Con ninguna aa!!"
Sergio Asal.doc,@sergioasal,2020-11-03T03:20:13.000Z,Se dan cuenta que ésto no es sólo retórica y hay vidas en juego?  #YoNoMeVacuno
Ale,@Ale83446447,2020-11-03T03:18:22.000Z,La vacuna rusa fue aprobada con menos de 2 meses de ensayos clínicos en personas sanas de 18 a 60 años. ¿Y en Argentina ya la compraron para inocular a TODA la población? No ha sido probada en niños ni ancianos... INACEPTABLE!!! #YoNoMeVacuno #ConsentimientoInformado #NoAlNOM
Eugenia Veronelli,@Eugintwitt,2020-11-03T03:17:54.000Z,"#YoNoMeVacuno hasta que no se vacunen todos los políticos argentinos, incluido 
@alferdez
 aunque no le parezca justo. "
nara,@chaennieviI,2020-11-03T03:17:27.000Z,"mejor q no se vacunen, todos sabemos q las vacunas producen retraso mental pero creo q eso ya lo tienen #YoNoMeVacuno"
Juan,@JuanFFFernandez,2020-11-03T03:17:20.000Z,"Alto papelón esta gente. Después se quejan de la ayuda económica que el gobierno brinda para las personas desempleadas  

P A P E L O N #YoNoMeVacuno"
NN,@NatCatPop,2020-11-03T03:17:11.000Z,Yo no voy a dejar que me incuben el comunismo #YoNoMeVacuno
Alexis Jorge Gargate,@AlexisJorgeOk,2020-11-03T03:17:11.000Z,"Si ustedes se vacunan contra el corona
virus
, son Kirchneritas.
Si no se vacunan, son macristas.
Por eso le decimos, #YoNoMeVacuno 
Punto."
"Cristina Castello
41%",@CrisCastello01,2020-11-03T03:16:54.000Z,"Que ""vacunen"" a CFK, señora de edad,a AF. a la vedette Fabiola, novia de Af, a AF, y a toda la banda, con presencia de público y de médicos y escribanos elegidos por los ciudadanos
#YoNoMeVacuno"
